00:00:00:000
State for model auctioneer_model is  | No products available. | numberRound: 0 | roundState: 0 | auctionState: 0 | stageState: 0 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1795.15 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1745.09 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_3 is  IdAgent: 3 | Wait Next Product: false | TotalBudget: 1797.98 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_4 is  IdAgent: 4 | Wait Next Product: false | TotalBudget: 1766.85 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model input_reader is next time: 00:00:00:000
00:00:00:000
State for model auctioneer_model is  | No products available. | numberRound: 0 | roundState: 0 | auctionState: 0 | stageState: 0 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1795.15 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1745.09 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_3 is  IdAgent: 3 | Wait Next Product: false | TotalBudget: 1797.98 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_4 is  IdAgent: 4 | Wait Next Product: false | TotalBudget: 1766.85 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model input_reader is next time: 00:00:00:000
00:00:00:000
State for model auctioneer_model is  | Current ProductID: 2 | Current BestPrice: 14.388000 | numberRound: 0 | roundState: 0 | auctionState: 0 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1795.15 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1745.09 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_3 is  IdAgent: 3 | Wait Next Product: false | TotalBudget: 1797.98 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_4 is  IdAgent: 4 | Wait Next Product: false | TotalBudget: 1766.85 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model input_reader is next time: inf
00:00:05:000
State for model auctioneer_model is  | Current ProductID: 2 | Current BestPrice: 14.388000 | numberRound: 0 | roundState: 0 | auctionState: 1 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1795.15 | Utility: 0 | N: 0 | Anxiety: 0.112713 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 63.9 ] [ Alpha N°2 : 0.18 ] 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1745.09 | Utility: 0 | N: 0 | Anxiety: 0.134077 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 45.6 ] [ Alpha N°2 : 0.12 ] 
State for model rational_3 is  IdAgent: 3 | Wait Next Product: false | TotalBudget: 1797.98 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 58.8 ] [ Alpha N°2 : 0.19 ] 
State for model rational_4 is  IdAgent: 4 | Wait Next Product: false | TotalBudget: 1766.85 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 221 ] [ Alpha N°2 : 0.49 ] 
State for model input_reader is next time: inf
00:00:10:000
State for model auctioneer_model is  | Current ProductID: 2 | Current BestPrice: 17.270000 | numberRound: 1 | roundState: 1 | auctionState: 1 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1795.15 | Utility: 0 | N: 0 | Anxiety: 0.112713 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 63.9 ] [ Alpha N°2 : 0.18 ] 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1745.09 | Utility: 0 | N: 0 | Anxiety: 0.134077 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 45.6 ] [ Alpha N°2 : 0.12 ] 
State for model rational_3 is  IdAgent: 3 | Wait Next Product: false | TotalBudget: 1797.98 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 58.8 ] [ Alpha N°2 : 0.19 ] 
State for model rational_4 is  IdAgent: 4 | Wait Next Product: false | TotalBudget: 1766.85 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 221 ] [ Alpha N°2 : 0.49 ] 
State for model input_reader is next time: inf
00:00:15:000
State for model auctioneer_model is  | Current ProductID: 2 | Current BestPrice: 17.270000 | numberRound: 1 | roundState: 0 | auctionState: 1 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1795.15 | Utility: 0 | N: 0 | Anxiety: 0.26164 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 63.9 ] [ Alpha N°2 : 0.18 ] 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1745.09 | Utility: 0 | N: 0 | Anxiety: 0.258209 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 45.6 ] [ Alpha N°2 : 0.12 ] 
State for model rational_3 is  IdAgent: 3 | Wait Next Product: false | TotalBudget: 1797.98 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 58.8 ] [ Alpha N°2 : 0.19 ] 
State for model rational_4 is  IdAgent: 4 | Wait Next Product: false | TotalBudget: 1766.85 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 221 ] [ Alpha N°2 : 0.49 ] 
State for model input_reader is next time: inf
00:00:20:000
State for model auctioneer_model is  | Current ProductID: 2 | Current BestPrice: 20.719999 | numberRound: 2 | roundState: 1 | auctionState: 1 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1795.15 | Utility: 0 | N: 0 | Anxiety: 0.26164 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 63.9 ] [ Alpha N°2 : 0.18 ] 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1745.09 | Utility: 0 | N: 0 | Anxiety: 0.258209 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 45.6 ] [ Alpha N°2 : 0.12 ] 
State for model rational_3 is  IdAgent: 3 | Wait Next Product: false | TotalBudget: 1797.98 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 58.8 ] [ Alpha N°2 : 0.19 ] 
State for model rational_4 is  IdAgent: 4 | Wait Next Product: false | TotalBudget: 1766.85 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 221 ] [ Alpha N°2 : 0.49 ] 
State for model input_reader is next time: inf
00:00:25:000
State for model auctioneer_model is  | Current ProductID: 2 | Current BestPrice: 20.719999 | numberRound: 2 | roundState: 0 | auctionState: 1 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1795.15 | Utility: 0 | N: 0 | Anxiety: 0.402688 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 63.9 ] [ Alpha N°2 : 0.18 ] 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1745.09 | Utility: 0 | N: 0 | Anxiety: 0.395124 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°2 : 45.6 ] [ Alpha N°2 : 0.12 ] 
