00:00:00:000
State for model auctioneer_model is  | No products available. | numberRound: 0 | roundState: 0 | auctionState: 0 | stageState: 0 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1702.69 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1771.75 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_3 is  IdAgent: 3 | Wait Next Product: false | TotalBudget: 1742.63 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_4 is  IdAgent: 4 | Wait Next Product: false | TotalBudget: 1798.06 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model input_reader is next time: 00:00:00:000
00:00:00:000
State for model auctioneer_model is  | No products available. | numberRound: 0 | roundState: 0 | auctionState: 0 | stageState: 0 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1702.69 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1771.75 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_3 is  IdAgent: 3 | Wait Next Product: false | TotalBudget: 1742.63 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_4 is  IdAgent: 4 | Wait Next Product: false | TotalBudget: 1798.06 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model input_reader is next time: 00:00:00:000
00:00:00:000
State for model auctioneer_model is  | Current ProductID: 16 | Current BestPrice: 47.987999 | numberRound: 0 | roundState: 0 | auctionState: 0 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1702.69 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1771.75 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_3 is  IdAgent: 3 | Wait Next Product: false | TotalBudget: 1742.63 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_4 is  IdAgent: 4 | Wait Next Product: false | TotalBudget: 1798.06 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model input_reader is next time: inf
00:00:05:000
State for model auctioneer_model is  | Current ProductID: 16 | Current BestPrice: 47.987999 | numberRound: 0 | roundState: 0 | auctionState: 1 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1702.69 | Utility: 0 | N: 0 | Anxiety: 0.137353 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°16 : 57.6 ] [ Alpha N°16 : 0.19 ] 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1771.75 | Utility: 0 | N: 0 | Anxiety: 0.13657 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°16 : 224 ] [ Alpha N°16 : 0.81 ] 
State for model rational_3 is  IdAgent: 3 | Wait Next Product: false | TotalBudget: 1742.63 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°16 : 254 ] [ Alpha N°16 : 0.6 ] 
State for model rational_4 is  IdAgent: 4 | Wait Next Product: false | TotalBudget: 1798.06 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°16 : 111 ] [ Alpha N°16 : 0.36 ] 
State for model input_reader is next time: inf
00:00:10:000
State for model auctioneer_model is  | Current ProductID: 16 | Current BestPrice: 57.590000 | numberRound: 1 | roundState: 1 | auctionState: 1 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1702.69 | Utility: 0 | N: 0 | Anxiety: 0.137353 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°16 : 57.6 ] [ Alpha N°16 : 0.19 ] 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1771.75 | Utility: 0 | N: 0 | Anxiety: 0.13657 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°16 : 224 ] [ Alpha N°16 : 0.81 ] 
State for model rational_3 is  IdAgent: 3 | Wait Next Product: false | TotalBudget: 1742.63 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°16 : 254 ] [ Alpha N°16 : 0.6 ] 
State for model rational_4 is  IdAgent: 4 | Wait Next Product: false | TotalBudget: 1798.06 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°16 : 111 ] [ Alpha N°16 : 0.36 ] 
State for model input_reader is next time: inf
00:00:15:000
State for model auctioneer_model is  | Current ProductID: 16 | Current BestPrice: 57.590000 | numberRound: 1 | roundState: 0 | auctionState: 1 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 1702.69 | Utility: 0 | N: 0 | Anxiety: 0.27428 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°16 : 57.6 ] [ Alpha N°16 : 0.19 ] 
State for model affective_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 1771.75 | Utility: 0 | N: 0 | Anxiety: 0.259262 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°16 : 224 ] [ Alpha N°16 : 0.81 ] 
State for model rational_3 is  IdAgent: 3 | Wait Next Product: false | TotalBudget: 1742.63 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°16 : 254 ] [ Alpha N°16 : 0.6 ] 
State for model rational_4 is  IdAgent: 4 | Wait Next Product: false | TotalBudget: 1798.06 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°16 : 111 ] [ Alpha N°16 : 0.36 ] 
State for model input_reader is next time: inf
00:00:20:000
