00:00:00:000
State for model auctioneer_model is  | No products available. | numberRound: 0 | roundState: 0 | auctionState: 0 | stageState: 0 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 784.531 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 708.21 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model input_reader is next time: 00:00:00:000
00:00:00:000
State for model auctioneer_model is  | No products available. | numberRound: 0 | roundState: 0 | auctionState: 0 | stageState: 0 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 784.531 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 708.21 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model input_reader is next time: 00:00:00:000
00:00:00:000
State for model auctioneer_model is  | Current ProductID: 5 | Current BestPrice: 12.588000 | numberRound: 0 | roundState: 0 | auctionState: 0 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 784.531 | Utility: 0 | N: 0 | Anxiety: 0 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model rational_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 708.21 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: 
State for model input_reader is next time: inf
00:00:05:000
State for model auctioneer_model is  | Current ProductID: 5 | Current BestPrice: 12.588000 | numberRound: 0 | roundState: 0 | auctionState: 1 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 784.531 | Utility: 0 | N: 0 | Anxiety: 0.0622123 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°5 : 101 ] [ Alpha N°5 : 0.66 ] 
State for model rational_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 708.21 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°5 : 91.5 ] [ Alpha N°5 : 0.66 ] 
State for model input_reader is next time: inf
00:00:10:000
State for model auctioneer_model is  | Current ProductID: 5 | Current BestPrice: 15.110000 | numberRound: 1 | roundState: 1 | auctionState: 1 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 784.531 | Utility: 0 | N: 0 | Anxiety: 0.0622123 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°5 : 101 ] [ Alpha N°5 : 0.66 ] 
State for model rational_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 708.21 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°5 : 91.5 ] [ Alpha N°5 : 0.66 ] 
State for model input_reader is next time: inf
00:00:15:000
State for model auctioneer_model is  | Current ProductID: 5 | Current BestPrice: 15.110000 | numberRound: 1 | roundState: 0 | auctionState: 1 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 784.531 | Utility: 0 | N: 0 | Anxiety: 0.134913 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°5 : 101 ] [ Alpha N°5 : 0.66 ] 
State for model rational_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 708.21 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°5 : 91.5 ] [ Alpha N°5 : 0.66 ] 
State for model input_reader is next time: inf
00:00:20:000
State for model auctioneer_model is  | Current ProductID: 5 | Current BestPrice: 18.129999 | numberRound: 2 | roundState: 1 | auctionState: 1 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 784.531 | Utility: 0 | N: 0 | Anxiety: 0.134913 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°5 : 101 ] [ Alpha N°5 : 0.66 ] 
State for model rational_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 708.21 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°5 : 91.5 ] [ Alpha N°5 : 0.66 ] 
State for model input_reader is next time: inf
00:00:25:000
State for model auctioneer_model is  | Current ProductID: 5 | Current BestPrice: 18.129999 | numberRound: 2 | roundState: 0 | auctionState: 1 | stageState: 1 | SP: 1
State for model affective_1 is  IdAgent: 1 | Wait Next Product: false | TotalBudget: 784.531 | Utility: 0 | N: 0 | Anxiety: 0.18717 | Frustration: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°5 : 101 ] [ Alpha N°5 : 0.66 ] 
State for model rational_2 is  IdAgent: 2 | Wait Next Product: false | TotalBudget: 708.21 | Utility: 0 | N: 0 | Purchased: [] | ReservePrice for Current Product: [ ID Product N°5 : 91.5 ] [ Alpha N°5 : 0.66 ] 
State for model input_reader is next time: inf
00:00:30:000
